,cid,name,lead,lead_flag,num_contestants,poc_flag,season,show,year,white,afam,amin,hisp,asn_paci,oth,mult,race_data_flag,year_comp_flag,num_weeks,season_num_weeks,perc_weeks,winner_flag,lead_poc_flag
369,BA_15_CHANTAL_O,Chantal O,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,10.0,10,1.0,False,False
370,BA_15_ASHLEU_H,Ashleu H,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,9.0,10,0.9,False,False
371,BA_15_SHAWNTEL_N,Shawntel N,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,8.0,10,0.8,False,False
372,BA_15_MICHELLE_M,Michelle M,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,7.0,10,0.7,False,False
373,BA_15_BRITT_B,Britt B,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,7.0,10,0.7,False,False
374,BA_15_JACKIE_G,Jackie G,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,6.0,10,0.6,False,False
375,BA_15_ALLI_T,Alli T,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,6.0,10,0.6,False,False
376,BA_15_LISA_M,Lisa M,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,5.0,10,0.5,False,False
377,BA_15_LISA_P,Lisa P,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,1.0,10,0.1,False,False
378,BA_15_MARISSA_M,Marissa M,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,5.0,10,0.5,False,False
379,BA_15_ASHLEY_S,Ashley S,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,5.0,10,0.5,False,False
380,BA_15_LINDSAY_H,Lindsay H,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,4.0,10,0.4,False,False
381,BA_15_MEGHAN_M,Meghan M,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,4.0,10,0.4,False,False
382,BA_15_STACEY_Q,Stacey Q,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,4.0,10,0.4,False,False
383,BA_15_KIMBERLY_C,Kimberly C,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,3.0,10,0.3,False,False
384,BA_15_SARAH_P,Sarah P,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,3.0,10,0.3,False,False
385,BA_15_SARAH_L,Sarah L,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,1.0,10,0.1,False,False
386,BA_15_MADISON_G,Madison G,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,3.0,10,0.3,False,False
387,BA_15_KELTIE_C,Keltie C,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,2.0,10,0.2,False,False
388,BA_15_MELISSA_S,Melissa S,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,2.0,10,0.2,False,False
389,BA_15_RAICHHEL_G,Raichhel G,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,2.0,10,0.2,False,False
390,BA_15_BRITNEE_X,Britnee X,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,1.0,10,0.1,False,False
391,BA_15_CRISTY_C,Cristy C,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,1.0,10,0.1,False,False
392,BA_15_JESSICA_A,Jessica A,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,1.0,10,0.1,False,False
393,BA_15_KILL_R,Kill R,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,1.0,10,0.1,False,False
394,BA_15_LACEY_G,Lacey G,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,1.0,10,0.1,False,False
395,BA_15_LAUREN_M,Lauren M,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,1.0,10,0.1,False,False
396,BA_15_REBECCA_X,Rebecca X,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,1.0,10,0.1,False,False
397,BA_15_RENEE_H,Renee H,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,1.0,10,0.1,False,False
398,BA_16_BEN_F_L,Ben Flajnik,Ben Flajnik,True,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,,10,,,False
399,BA_16_COURTNEY_R,Courtney R,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,10.0,10,1.0,True,False
400,BA_16_LINDZI_C,Lindzi C,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,10.0,10,1.0,False,False
401,BA_16_NICKI_S,Nicki S,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,9.0,10,0.9,False,False
402,BA_16_KACIE_B,Kacie B,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,8.0,10,0.8,False,False
403,BA_16_EMILY_O,Emily O,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,7.0,10,0.7,False,False
404,BA_16_RACHEL_T,Rachel T,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,7.0,10,0.7,False,False
405,BA_16_JAMIE_O,Jamie O,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,6.0,10,0.6,False,False
406,BA_16_CASEY_S,Casey S,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,6.0,10,0.6,False,False
407,BA_16_BLAKELEY_J,Blakeley J,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,6.0,10,0.6,False,False
408,BA_16_JENNIFER_F,Jennifer F,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,5.0,10,0.5,False,False
409,BA_16_ELYSE_M,Elyse M,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,5.0,10,0.5,False,False
410,BA_16_MONICA_S,Monica S,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,4.0,10,0.4,False,False
411,BA_16_SAMANTHA_L,Samantha L,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,4.0,10,0.4,False,False
412,BA_16_ERIKA_U,Erika U,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,3.0,10,0.3,False,False
413,BA_16_JACLYN_S,Jaclyn S,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,3.0,10,0.3,False,False
414,BA_16_BRITTNEY_S,Brittney S,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,3.0,10,0.3,False,False
415,BA_16_JENNA_B,Jenna B,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,2.0,10,0.2,False,False
416,BA_16_SHAWN_R,Shawn R,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,2.0,10,0.2,False,False
417,BA_16_AMBER_B,Amber B,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,1.0,10,0.1,False,False
418,BA_16_AMBER_T,Amber T,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,1.0,10,0.1,False,False
419,BA_16_ANNA_S,Anna S,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,1.0,10,0.1,False,False
420,BA_16_DIANNA_M,Dianna M,Ben Flajnik,False,25,True,16,Bachelor,2012,,,,1.0,,,,True,True,1.0,10,0.1,False,False
421,BA_16_HOLLY_J,Holly J,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,1.0,10,0.1,False,False
422,BA_16_LYNDSIE_J,Lyndsie J,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,1.0,10,0.1,False,False
423,BA_16_SHIRA_A,Shira A,Ben Flajnik,False,25,False,16,Bachelor,2012,1.0,,,,,,,True,True,1.0,10,0.1,False,False
424,BA_17_SEAN_L_L,Sean Lowe,Sean Lowe,True,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,,10,,,False
425,BA_17_CATHERINE_G,Catherine G,Sean Lowe,False,26,True,17,Bachelor,2013,,,,,,,1.0,True,False,10.0,10,1.0,True,False
426,BA_17_LINDSAY_Y,Lindsay Y,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,10.0,10,1.0,False,False
427,BA_17_ASHLEE_F,Ashlee F,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,9.0,10,0.9,False,False
428,BA_17_DESIREE_H,Desiree H,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,8.0,10,0.8,False,False
429,BA_17_LESLEY_M,Lesley M,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,7.0,10,0.7,False,False
430,BA_17_TIERRA_L,Tierra L,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,7.0,10,0.7,False,False
431,BA_17_DANIELLA_M,Daniella M,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,6.0,10,0.6,False,False
432,BA_17_SELMA_A,Selma A,Sean Lowe,False,26,True,17,Bachelor,2013,,,,,,1.0,,True,False,6.0,10,0.6,False,False
433,BA_17_SARAH_H,Sarah H,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,6.0,10,0.6,False,False
434,BA_17_ROBYN_H,Robyn H,Sean Lowe,False,26,True,17,Bachelor,2013,,1.0,,,,,,True,False,5.0,10,0.5,False,False
435,BA_17_JACKIE_[,Jackie [,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,5.0,10,0.5,False,False
436,BA_17_AMANDA_M,Amanda M,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,4.0,10,0.4,False,False
437,BA_17_LESLIE_H,Leslie H,Sean Lowe,False,26,True,17,Bachelor,2013,,1.0,,,,,,True,False,4.0,10,0.4,False,False
438,BA_17_KRISTY_K,Kristy K,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,3.0,10,0.3,False,False
439,BA_17_TARYN_D,Taryn D,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,3.0,10,0.3,False,False
440,BA_17_KACIE_B,Kacie B,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,3.0,10,0.3,False,False
441,BA_17_BROOKE_B,Brooke B,Sean Lowe,False,26,True,17,Bachelor,2013,,1.0,,,,,,True,False,2.0,10,0.2,False,False
442,BA_17_DIANA_W,Diana W,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,2.0,10,0.2,False,False
443,BA_17_LATIE_L,Latie L,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,2.0,10,0.2,False,False
444,BA_17_ASHLEY_H,Ashley H,Sean Lowe,False,26,True,17,Bachelor,2013,,1.0,,,,,,True,False,1.0,10,0.1,False,False
445,BA_17_ASHLEY_P,Ashley P,Sean Lowe,False,26,False,17,Bachelor,2013,,,,,,,,False,False,1.0,10,0.1,False,False
446,BA_17_KELLY_D,Kelly D,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,1.0,10,0.1,False,False
447,BA_17_KERIANN_M,Keriann M,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,1.0,10,0.1,False,False
448,BA_17_LACEY_L,Lacey L,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,1.0,10,0.1,False,False
449,BA_17_LAUREN_M,Lauren M,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,1.0,10,0.1,False,False
450,BA_17_PAIGE_V,Paige V,Sean Lowe,False,26,False,17,Bachelor,2013,1.0,,,,,,,True,False,1.0,10,0.1,False,False
451,BA_18_JUAN_PABLO_G_L,Juan Pablo Galavis,Juan Pablo Galavis,True,27,True,18,Bachelor,2014,,,,1.0,,,,True,True,,10,,,True
452,BA_18_NIKKI_F,Nikki F,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,10.0,10,1.0,True,True
453,BA_18_CLARE_C,Clare C,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,10.0,10,1.0,False,True
454,BA_18_ANDI_D,Andi D,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,9.0,10,0.9,False,True
455,BA_18_RENEE_O,Renee O,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,8.0,10,0.8,False,True
456,BA_18_CHELSIE_W,Chelsie W,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,7.0,10,0.7,False,True
457,BA_18_SHARLEEN_J,Sharleen J,Juan Pablo Galavis,False,27,True,18,Bachelor,2014,,,,,,,1.0,True,True,7.0,10,0.7,False,True
458,BA_18_KAT_H,Kat H,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,6.0,10,0.6,False,True
459,BA_18_CASSANDRA_F,Cassandra F,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,6.0,10,0.6,False,True
460,BA_18_ALLI_R,Alli R,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,5.0,10,0.5,False,True
461,BA_18_DANIELLE_R,Danielle R,Juan Pablo Galavis,False,27,True,18,Bachelor,2014,,,,,,,1.0,True,True,5.0,10,0.5,False,True
462,BA_18_KELLY_T,Kelly T,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,5.0,10,0.5,False,True
463,BA_18_ELISE_M,Elise M,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,4.0,10,0.4,False,True
464,BA_18_LAUREN_S,Lauren S,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,4.0,10,0.4,False,True
465,BA_18_LAUREN_H,Lauren H,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,1.0,10,0.1,False,True
466,BA_18_CHRISTY_H,Christy H,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,3.0,10,0.3,False,True
467,BA_18_LUCY_A,Lucy A,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,3.0,10,0.3,False,True
468,BA_18_AMY_L,Amy L,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,2.0,10,0.2,False,True
469,BA_18_AMY_J,Amy J,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,1.0,10,0.1,False,True
470,BA_18_CHANTEL_F,Chantel F,Juan Pablo Galavis,False,27,True,18,Bachelor,2014,,1.0,,,,,,True,True,2.0,10,0.2,False,True
471,BA_18_VICTORIA_L,Victoria L,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,2.0,10,0.2,False,True
472,BA_18_ALEXIS_M,Alexis M,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,1.0,10,0.1,False,True
473,BA_18_ASHLEY_P,Ashley P,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,1.0,10,0.1,False,True
474,BA_18_CHRISTINE_L,Christine L,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,1.0,10,0.1,False,True
475,BA_18_KYLIE_L,Kylie L,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,1.0,10,0.1,False,True
476,BA_18_LACY_F,Lacy F,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,1.0,10,0.1,False,True
477,BA_18_MAGGIE_G,Maggie G,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,1.0,10,0.1,False,True
478,BA_18_VALERIE_E,Valerie E,Juan Pablo Galavis,False,27,False,18,Bachelor,2014,1.0,,,,,,,True,True,1.0,10,0.1,False,True
479,BA_19_CHRIS_S_L,Chris Soules,Chris Soules,True,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,,10,,,False
480,BA_19_WHITNEY_B,Whitney B,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,10.0,10,1.0,True,False
481,BA_19_BECCA_T,Becca T,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,10.0,10,1.0,False,False
482,BA_19_KAITLYN_B,Kaitlyn B,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,9.0,10,0.9,False,False
483,BA_19_JADE_R,Jade R,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,8.0,10,0.8,False,False
484,BA_19_CARLY_W,Carly W,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,7.0,10,0.7,False,False
485,BA_19_BRITT_N,Britt N,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,7.0,10,0.7,False,False
486,BA_19_MEGAN_B,Megan B,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,6.0,10,0.6,False,False
487,BA_19_KELSEY_P,Kelsey P,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,6.0,10,0.6,False,False
488,BA_19_ASHLEY_I,Ashley I,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,6.0,10,0.6,False,False
489,BA_19_ASHLEY_S,Ashley S,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,4.0,10,0.4,False,False
490,BA_19_MACKENZIE_D,Mackenzie D,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,5.0,10,0.5,False,False
491,BA_19_SAMANTHA_S,Samantha S,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,5.0,10,0.5,False,False
492,BA_19_JUELIA_K,Juelia K,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,4.0,10,0.4,False,False
493,BA_19_NIKKI_D,Nikki D,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,4.0,10,0.4,False,False
494,BA_19_JILIAN_A,Jilian A,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,4.0,10,0.4,False,False
495,BA_19_AMBER_J,Amber J,Chris Soules,False,30,True,19,Bachelor,2015,,,,,,,1.0,True,True,3.0,10,0.3,False,False
496,BA_19_TRACY_D,Tracy D,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,3.0,10,0.3,False,False
497,BA_19_TRINA_S,Trina S,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,3.0,10,0.3,False,False
498,BA_19_ALISSA_G,Alissa G,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,2.0,10,0.2,False,False
499,BA_19_JORDAN_B,Jordan B,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,2.0,10,0.2,False,False
500,BA_19_KIMBERLY_S,Kimberly S,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,1.0,10,0.1,False,False
501,BA_19_TANDRA_S,Tandra S,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,2.0,10,0.2,False,False
502,BA_19_TARA_E,Tara E,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,2.0,10,0.2,False,False
503,BA_19_AMANDA_G,Amanda G,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,1.0,10,0.1,False,False
504,BA_19_BO_S,Bo S,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,1.0,10,0.1,False,False
505,BA_19_BRITTANY_F,Brittany F,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,1.0,10,0.1,False,False
506,BA_19_KARA_W,Kara W,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,1.0,10,0.1,False,False
507,BA_19_MICHELLE_D,Michelle D,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,1.0,10,0.1,False,False
508,BA_19_NICOLE_M,Nicole M,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,1.0,10,0.1,False,False
509,BA_19_REEGAN_C,Reegan C,Chris Soules,False,30,False,19,Bachelor,2015,1.0,,,,,,,True,True,1.0,10,0.1,False,False
510,BA_20_BEN_H_L,Ben Higgins,Ben Higgins,True,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,,10,,,False
511,BA_20_LAUREN_B,Lauren B,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,10.0,10,1.0,True,False
512,BA_20_LAUREN_H,Lauren H,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,6.0,10,0.6,False,False
513,BA_20_LAUREN_R,Lauren R,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,1.0,10,0.1,False,False
514,BA_20_JOJO_F,Jojo F,Ben Higgins,False,28,True,20,Bachelor,2016,,,,,,,1.0,True,True,10.0,10,1.0,False,False
515,BA_20_CAILA_Q,Caila Q,Ben Higgins,False,28,True,20,Bachelor,2016,,,,,1.0,,,True,True,9.0,10,0.9,False,False
516,BA_20_AMANDA_S,Amanda S,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,8.0,10,0.8,False,False
517,BA_20_BECCA_T,Becca T,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,7.0,10,0.7,False,False
518,BA_20_EMILY_F,Emily F,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,7.0,10,0.7,False,False
519,BA_20_OLIVIA_C,Olivia C,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,6.0,10,0.6,False,False
520,BA_20_LEAH_B,Leah B,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,6.0,10,0.6,False,False
521,BA_20_JENNIFER_S,Jennifer S,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,5.0,10,0.5,False,False
522,BA_20_JUBILEE_S,Jubilee S,Ben Higgins,False,28,True,20,Bachelor,2016,,1.0,,,,,,True,True,5.0,10,0.5,False,False
523,BA_20_AMBER_J,Amber J,Ben Higgins,False,28,True,20,Bachelor,2016,,,,,,,1.0,True,True,4.0,10,0.4,False,False
524,BA_20_RACHEL_T,Rachel T,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,4.0,10,0.4,False,False
525,BA_20_HAYLEY_F,Hayley F,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,4.0,10,0.4,False,False
526,BA_20_JAMI_L,Jami L,Ben Higgins,False,28,True,20,Bachelor,2016,,,,1.0,,,,True,True,3.0,10,0.3,False,False
527,BA_20_SHUSHANNA_M,Shushanna M,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,3.0,10,0.3,False,False
528,BA_20_LACE_M,Lace M,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,3.0,10,0.3,False,False
529,BA_20_JACKIE_D,Jackie D,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,2.0,10,0.2,False,False
530,BA_20_MANDI_K,Mandi K,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,2.0,10,0.2,False,False
531,BA_20_SAMANTHA_P,Samantha P,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,2.0,10,0.2,False,False
532,BA_20_LB_B,Lb B,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,2.0,10,0.2,False,False
533,BA_20_LAURA_E,Laura E,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,1.0,10,0.1,False,False
534,BA_20_IZZY_G,Izzy G,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,1.0,10,0.1,False,False
535,BA_20_MAEGAN_M,Maegan M,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,1.0,10,0.1,False,False
536,BA_20_JESSICA_M,Jessica M,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,1.0,10,0.1,False,False
537,BA_20_BREANNE_R,Breanne R,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,1.0,10,0.1,False,False
538,BA_20_TIARA_S,Tiara S,Ben Higgins,False,28,False,20,Bachelor,2016,1.0,,,,,,,True,True,1.0,10,0.1,False,False
539,BA_21_NICK_V_L,Nick Viall,Nick Viall,True,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,,10,,,False
540,BA_21_VANESSA_G,Vanessa G,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,10.0,10,1.0,True,False
541,BA_21_RAVEN_G,Raven G,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,10.0,10,1.0,False,False
542,BA_21_RACHEL_L,Rachel L,Nick Viall,False,30,True,21,Bachelor,2017,,1.0,,,,,,True,True,9.0,10,0.9,False,False
543,BA_21_CORRINE_O,Corrine O,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,8.0,10,0.8,False,False
544,BA_21_KRISTINA_S,Kristina S,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,7.0,10,0.7,False,False
545,BA_21_DANIELLE_M,Danielle M,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,7.0,10,0.7,False,False
546,BA_21_DANIELLE_L,Danielle L,Nick Viall,False,30,True,21,Bachelor,2017,,,,,,,1.0,True,True,6.0,10,0.6,False,False
547,BA_21_WHITNEY_F,Whitney F,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,6.0,10,0.6,False,False
548,BA_21_JASMINE_G,Jasmine G,Nick Viall,False,30,True,21,Bachelor,2017,,1.0,,,,,,True,True,6.0,10,0.6,False,False
549,BA_21_JASMINE_B,Jasmine B,Nick Viall,False,30,True,21,Bachelor,2017,,1.0,,,,,,True,True,1.0,10,0.1,False,False
550,BA_21_JAIMI_K,Jaimi K,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,5.0,10,0.5,False,False
551,BA_21_JOSEPHINE_T,Josephine T,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,5.0,10,0.5,False,False
552,BA_21_ALEXIS_W,Alexis W,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,5.0,10,0.5,False,False
553,BA_21_TAYLOR_N,Taylor N,Nick Viall,False,30,True,21,Bachelor,2017,,,,,,,1.0,True,True,5.0,10,0.5,False,False
554,BA_21_ASTRID_L,Astrid L,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,4.0,10,0.4,False,False
555,BA_21_SARAH_V,Sarah V,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,4.0,10,0.4,False,False
